date(GMT),text,username,user_id,profile_url,profile_pic_url,is_verified,comment_id
,@e2,mindingmaiself,20071676375,,,,
,@e3,mindingmaiself,20071676375,,,,
,@e4,mindingmaiself,20071676375,,,,
,@e5,mindingmaiself,20071676375,,,,
"Dec 24th 2019, 12:19:03 pm",@jphnguyen,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.79E+16
"Dec 24th 2019, 12:19:56 pm",@tientvu,mindingmaiself,20071676375,https://www.instagram.com/mindingmaiself/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/71696536_708737762952084_7150680713124118528_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=1a1-cX5qT7IAX8p-HfR&oh=810e3e22fc45b19a3cab3b4f066c67ad&oe=5E9C6D10,,1.78E+16
"Dec 24th 2019, 12:24:06 pm",@mindingmaiself,jphnguyen,30896099,https://www.instagram.com/jphnguyen/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/75580724_840871273039622_8408032462042562560_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=py3MhuuQFMMAX_34aJ4&oh=dc7b43c5b924f7a0cc8dd8170726567e&oe=5EAC7A23,,1.81E+16
"Dec 24th 2019, 12:29:18 pm",@leeann.shek,annmariesfooddiary,5354908163,https://www.instagram.com/annmariesfooddiary/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/73533248_419892882028213_3542622075237695488_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=68RrlUaOK4AAX_H3mCJ&oh=a3bf5e32554de9923eb4079b27615430&oe=5EA8788F,,1.79E+16
"Dec 24th 2019, 12:29:24 pm",@mynextlocationis,annmariesfooddiary,5354908163,https://www.instagram.com/annmariesfooddiary/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/73533248_419892882028213_3542622075237695488_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=68RrlUaOK4AAX_H3mCJ&oh=a3bf5e32554de9923eb4079b27615430&oe=5EA8788F,,1.78E+16
"Dec 24th 2019, 12:29:32 pm",@bio.chem.ist,annmariesfooddiary,5354908163,https://www.instagram.com/annmariesfooddiary/,https://scontent-ams4-1.cdninstagram.com/v/t51.2885-19/s150x150/73533248_419892882028213_3542622075237695488_n.jpg?_nc_ht=scontent-ams4-1.cdninstagram.com&_nc_ohc=68RrlUaOK4AAX_H3mCJ&oh=a3bf5e32554de9923eb4079b27615430&oe=5EA8788F,,1.79E+16
